"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000007171.18",93.8088152480347,-0.721762627682617,0.274723118013797,-2.62723658970109,0.00860814598256155,0.0137301953236561,"NOS2"
"ENSG00000010610.10",1490.01892815933,0.435741482513196,0.253577118631296,1.71837855428419,0.0857275894345654,0.113784553074149,"CD4"
"ENSG00000049768.16",39.7853288229954,-0.316495053621435,0.251718748904131,-1.25733603475828,0.208631980780945,0.255132651275707,"FOXP3"
"ENSG00000073861.3",27.7226262890812,0.44643259820398,0.264029234221738,1.69084533203265,0.090866346619475,0.120022053988202,"TBX21"
"ENSG00000081059.20",1020.12537517302,1.98019656883404,0.285872371579469,6.92685535819108,4.30298128869601e-12,2.18141229409466e-11,"TCF7"
"ENSG00000089692.9",54.4937169169733,-0.578416134596988,0.272024618141209,-2.12633745632805,0.0334751713773479,0.0480232869968367,"LAG3"
"ENSG00000100450.13",50.0858032057056,0.0639133115470958,0.292839997841655,0.218253353429046,0.827231716881607,0.853107219062475,"GZMH"
"ENSG00000100453.13",70.0652554075229,0.213464279427053,0.274222767683471,0.778433830386577,0.436313301292777,0.491820252821151,"GZMB"
"ENSG00000105329.11",2873.77915930153,0.0480621039505407,0.226288585577544,0.212392966387917,0.831800472619811,0.85726093913276,"TGFB1"
"ENSG00000111537.5",2.43889821972851,0.127561720834807,0.431556234266017,0.295585397003387,0.767546727072469,0.800368045597746,"IFNG"
"ENSG00000115415.20",5890.64980650269,-1.04943482277338,0.150384508490691,-6.97834393519556,2.98679750753556e-12,1.54138031651491e-11,"STAT1"
"ENSG00000118520.15",6.08439055428687,-0.434484152776733,0.213707124114572,-2.03308221275673,0.0420442177255994,0.0592204980737821,"ARG1"
"ENSG00000120217.14",640.591301376394,1.65911733476561,0.254355270340003,6.52283450839383,6.89909721763383e-11,3.07877410087906e-10,"CD274"
"ENSG00000125347.14",1207.55828561474,-0.935515116449173,0.181894000892175,-5.14318840566786,2.70114490096909e-07,8.0496578055884e-07,"IRF1"
"ENSG00000131203.13",301.649572963468,2.29214975969505,0.357162319664489,6.41766959585282,1.38376168464995e-10,5.96696867418547e-10,"IDO1"
"ENSG00000134460.18",60.0808620611317,0.217531261910931,0.356081709589033,0.610902655353997,0.541264026828454,0.593295581699484,"IL2RA"
"ENSG00000135077.9",704.966867506747,-0.647586389394615,0.353692656743067,-1.83092969856324,0.0671110368796303,0.0910111169982014,"HAVCR2"
"ENSG00000135218.19",1961.26709746954,0.199531853819163,0.294614234240526,0.677264811503518,0.49823795289074,0.552026230650746,"CD36"
"ENSG00000136244.12",257.221662566755,-1.87312689337427,0.576397581193562,-3.24971331332711,0.00115521402899659,0.00210809143311024,"IL6"
"ENSG00000136634.7",13.7663781048471,-0.103129946701023,0.396549435291475,-0.26006832319713,0.794811071822893,0.82467289920242,"IL10"
"ENSG00000138185.20",1200.68687811085,-0.241771716809461,0.127153520021228,-1.9014158378714,0.0572475666721564,0.0786361042990287,"ENTPD1"
"ENSG00000138795.10",1022.68505272469,1.89580426267149,0.341913055747973,5.54469690700815,2.94463794129824e-08,9.87546851460777e-08,"LEF1"
"ENSG00000145649.8",162.018985677185,0.94895276466821,0.292504664263481,3.24423122297092,0.00117768103652554,0.00214672380158474,"GZMA"
"ENSG00000150045.12",141.073123060385,1.29230862875783,0.369875386524071,3.49390274628001,0.000476014390276166,0.000919643069941067,"KLRF1"
"ENSG00000153563.16",151.535937550133,-0.383707117941058,0.317186069270951,-1.20972247874254,0.226385401311174,0.274538158664314,"CD8A"
"ENSG00000163599.17",13.4171582739102,-0.533110782016205,0.41319660895538,-1.29021093218549,0.196977431460329,0.242100886562068,"CTLA4"
"ENSG00000166710.21",187976.175953081,1.38255828377975,0.161233200278635,8.57489823057835,9.91744508834218e-18,8.9738528048565e-17,"B2M"
"ENSG00000168394.11",2596.50635244902,0.250712762857198,0.162146223510529,1.5462140124461,0.122052890481312,0.157043134334717,"TAP1"
"ENSG00000170458.14",2473.4954907156,0.279125372124591,0.300407932078141,0.929154467372673,0.352809040505794,0.408038764132564,"CD14"
"ENSG00000172116.23",33.9524558980775,-0.286922167496922,0.309945369782123,-0.925718515164832,0.354592283209631,0.409899007632363,"CD8B"
"ENSG00000173372.17",3100.86312126722,0.934309233407975,0.317491512706245,2.9427849124031,0.00325274323637392,0.00554894732875142,"C1QA"
"ENSG00000177575.13",993.915181254043,-0.153881311861371,0.378592069742116,-0.406456775405226,0.684407010572069,0.7255565147677,"CD163"
"ENSG00000178562.18",70.0176007733699,-0.123357165475362,0.326827049761424,-0.377438665390181,0.705847637198816,0.74450128467102,"CD28"
"ENSG00000179583.19",1481.43709475657,0.469802440160741,0.170619954428335,2.7535023188514,0.00589613525165269,0.00966861733679612,"CIITA"
"ENSG00000180644.8",262.923304845682,0.589355883497417,0.230410419480813,2.55785256945159,0.0105320733475015,0.016545697318821,"PRF1"
"ENSG00000181847.12",55.2732139292059,0.426285885149836,0.306968584894795,1.38869547610526,0.164925370426639,0.206127413802454,"TIGIT"
"ENSG00000182578.14",2019.64864753206,0.534913213384504,0.289020583142743,1.8507789568756,0.0642013596001132,0.087347247172055,"CSF1R"
