"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000007171.18",57.7774768438251,-1.44894985998564,0.254873828246677,-5.68496918633517,1.3083624773899e-08,6.70068068593217e-08,"NOS2"
"ENSG00000010610.10",3067.91198524927,1.11867128880624,0.21937506276716,5.09935484323293,3.4081311352383e-07,1.39500217606809e-06,"CD4"
"ENSG00000049768.16",58.2354177408008,0.25029327743408,0.22337215246077,1.12052140195962,0.262491637617548,0.331070444869466,"FOXP3"
"ENSG00000073861.3",46.3866827723019,0.940356819782284,0.227149331772004,4.13981768049463,3.47581955708376e-05,0.000101536742103261,"TBX21"
"ENSG00000081059.20",404.147399229082,0.264142379306748,0.20904220146357,1.26358399144959,0.206379382450236,0.269260891853431,"TCF7"
"ENSG00000089692.9",92.9091869109465,0.970034783223436,0.278329311072819,3.48520527530659,0.000491759626356885,0.00117197111635822,"LAG3"
"ENSG00000100450.13",109.487344016401,1.3219114472067,0.264907311001252,4.99009046677635,6.03510213760545e-07,2.37496516435099e-06,"GZMH"
"ENSG00000100453.13",70.6913725681641,0.629269120181816,0.285686754662361,2.20265416548807,0.0276191330875755,0.0455330840167692,"GZMB"
"ENSG00000105329.11",2958.18618631464,0.339123191195373,0.185398211183253,1.82916107459189,0.0673754818031503,0.100916550517373,"TGFB1"
"ENSG00000109471.5",1.3631717786034,1.4616359793687,0.476173140854492,3.06954730110521,0.00214383454475992,0.00451568495310807,"IL2"
"ENSG00000111537.5",4.15674433411088,1.36118553465804,0.41553488185298,3.27574313036767,0.00105384362555262,0.00235721140636733,"IFNG"
"ENSG00000115415.20",12743.239059403,0.671628802960458,0.180108454245639,3.72902430245981,0.000192222614963699,0.000492641245314098,"STAT1"
"ENSG00000118520.15",7.48582092559671,0.522755911920378,0.223949944447617,2.33425336724141,0.0195824589631466,0.0334795266600376,"ARG1"
"ENSG00000120217.14",408.881113831093,1.0820111084915,0.249208716317389,4.3417867740768,1.41328656795606e-05,4.41878012083656e-05,"CD274"
"ENSG00000125347.14",1271.57142449612,-0.0663908155536387,0.161740796152964,-0.410476621438479,0.681456349710171,0.736836229350507,"IRF1"
"ENSG00000129226.14",3.62662486821472,1.81751625136983,0.297800029968213,6.10314327894404,1.04002530948118e-09,6.31768684730912e-09,"CD68"
"ENSG00000131203.13",172.160740685287,1.2128418910139,0.270786556977037,4.47895901684937,7.50079315789494e-06,2.4605158395998e-05,"IDO1"
"ENSG00000134460.18",88.5362959968477,1.07055511857546,0.293090736584368,3.65264058172408,0.000259557412812166,0.000650768750293227,"IL2RA"
"ENSG00000135077.9",3217.07988766896,1.37064283396527,0.282719471347329,4.84806662743578,1.24670532349132e-06,4.6617814401966e-06,"HAVCR2"
"ENSG00000135218.19",561.963311952256,-0.937051291167476,0.282918052948287,-3.31209437291991,0.000926003026308557,0.00209504900338111,"CD36"
"ENSG00000136244.12",105.211005273985,-0.994645602737585,0.442848649207002,-2.24601701849757,0.0247029178465446,0.0412133719804181,"IL6"
"ENSG00000136634.7",17.6122971350383,1.06164296428167,0.294271545404131,3.60769833462384,0.00030892537242035,0.000764472164116243,"IL10"
"ENSG00000138185.20",1244.50773938164,0.106629453932904,0.102050993301354,1.04486443966332,0.296085627048981,0.366973040867629,"ENTPD1"
"ENSG00000138795.10",146.058812212178,-1.27336565203538,0.293307687690321,-4.34139882954523,1.41578466007086e-05,4.42535117426854e-05,"LEF1"
"ENSG00000145649.8",224.789690727461,1.31757032925488,0.267044378780921,4.93390025758898,8.06036127887902e-07,3.10875778957019e-06,"GZMA"
"ENSG00000150045.12",49.9234532970581,0.0305875307895302,0.305028443958702,0.100277634415207,0.920123913131722,0.935516112905102,"KLRF1"
"ENSG00000153563.16",350.226689873445,1.13480919049645,0.266713112555082,4.25479339813894,2.09242127101023e-05,6.35641291226973e-05,"CD8A"
"ENSG00000163599.17",34.600040854854,1.68146350393153,0.313246225791615,5.36786516639505,7.96740794959193e-08,3.61398516624521e-07,"CTLA4"
"ENSG00000166710.21",105201.378134193,0.772270060520174,0.142965515319368,5.40179258470137,6.59782141862132e-08,3.03467163148207e-07,"B2M"
