"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000007171.18",54.2816536728269,0.0347571713800863,0.112388829267073,0.309258238623448,0.757125095611139,0.813707964171034,"NOS2"
"ENSG00000010610.10",3824.6302631764,0.193452167951602,0.0959466133769901,2.01624800649811,0.043774048771831,0.0653746644390763,"CD4"
"ENSG00000049768.16",302.518178902016,2.19886545728529,0.116417480571595,18.8877602099713,1.43819706199239e-79,7.03715794743908e-78,"FOXP3"
"ENSG00000073861.3",79.1652920450217,0.360950689353014,0.149368107293607,2.41651779548567,0.0156697602577106,0.0252608540879828,"TBX21"
"ENSG00000081059.20",1187.85396936125,-0.728128352541044,0.112730815235678,-6.45900015021449,1.05397008048073e-10,3.77164356880232e-10,"TCF7"
"ENSG00000089692.9",339.279048589667,2.00479197380434,0.155201709418344,12.9173317827347,3.59389343789567e-38,4.76674694894851e-37,"LAG3"
"ENSG00000100450.13",132.767334019694,0.243278383065986,0.149685052430723,1.62526838261676,0.104105385260979,0.144701532565151,"GZMH"
"ENSG00000100453.13",237.225615801993,1.48153079213686,0.186430828153358,7.94681226711148,1.91372087858847e-15,9.16840540041995e-15,"GZMB"
"ENSG00000105329.11",3123.83486107687,0.829578373548484,0.0785666948247095,10.5589063584685,4.62013068871183e-26,3.71425110890226e-25,"TGFB1"
"ENSG00000109471.5",3.70239890700493,-0.585282679055369,0.182639494824283,-3.20457894180263,0.00135260192737131,0.00253424668991392,"IL2"
"ENSG00000111537.5",24.3174448688836,1.82449191078133,0.219582955647301,8.30889585852859,9.65966486142278e-17,4.93533820418902e-16,"IFNG"
"ENSG00000115415.20",21920.4299046389,1.21222052930721,0.100770705875971,12.029493281502,2.48682320302989e-33,2.73230925359108e-32,"STAT1"
"ENSG00000118520.15",12.8534043527327,-0.571766031848673,0.126839058602298,-4.50780728073231,6.55010291769466e-06,1.59151110128036e-05,"ARG1"
"ENSG00000120217.14",301.135982655234,0.322996414037509,0.114707303253416,2.81583129300785,0.00486512072117051,0.00844802915843673,"CD274"
"ENSG00000125347.14",2479.72178527904,0.812386358132813,0.0910971796899238,8.91779922164451,4.75645748000718e-19,2.724215406672e-18,"IRF1"
"ENSG00000129226.14",2.01004740065712,-0.628466197119014,0.145262191322518,-4.32642652156929,1.51547841375878e-05,3.54017641347272e-05,"CD68"
"ENSG00000131203.13",834.109457881168,1.91165939899027,0.201627595775897,9.48113968047816,2.51520780051211e-21,1.61590796461725e-20,"IDO1"
"ENSG00000134460.18",226.278165985792,0.859818066664815,0.155379778712301,5.53365485387158,3.13625836592446e-08,9.35491625473513e-08,"IL2RA"
